Year,Susceptibility to R6 Strains,Susceptibility to non-R6 Strains,Mildew Incidence,DiseaseinApril,DiseaseinMay,DiseaseinJune,DiseaseinJuly,Flag shoot incidence,Pruning Quality Final,Initial Strain,Annual_costs,Active_ingredient,Weighted_dc_aprmay1,Weighted_dc_aprmay2,Weighted_dc_mayjun1,Weighted_dc_mayjun2,Weighted_dc_junjul1,Weighted_dc_junjul2,Monthly_cost_June,Monthly_cost_July,Quadrant,Synthetic,Nonsynthetic,Mixture,SyntheticinApril,SyntheticinMay,SyntheticinJune,SyntheticinJuly,NonsyntheticinApril,NonsyntheticinMay,NonsyntheticinJune,NonsyntheticinJuly,MixtureinApril,MixtureinMay,MixtureinJune,MixtureinJuly,Monthly_ingredient_June,Monthly_ingredient_July
2016,1,1,0,0,0,0,0,0,4,0,309.0361793,3,2.75E-69,6.59E-45,0.028518074,0.000012,0.020616808,0.000783362,0,0,SouthEast,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,1,1,0,0,0,0,0,0,5,0,309.0361793,3,8.29E-72,1.06E-46,0.024790027,0.00000657,0.018055447,0.000859495,0,0,SouthWest,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,4,4,0,0,0,0,0,0,5,0,309.0361793,3,1.27E-73,1.90E-47,0.02123991,0.00000398,0.014033704,0.000415775,0,0,SouthWest,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,1,1,0.02,0,0,0.08,0,0,5,0,309.0361793,3,2.41E-26,6.24E-21,0.475215609,0.599442188,0.314562616,0.052210809,0,0,SouthEast,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,2,2,0.006875,0,0.0125,0.015,0,0,5,0,309.0361793,3,3.84E-18,2.05E-16,0.65504699,0.599498379,0.64968865,0.213541484,0,0,NorthEast,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,2,2,0.005,0,0,0.02,0,0,5,0,309.0361793,3,4.62E-25,1.74E-20,0.0000916,3.86E-14,0.278708141,0.057819558,0,0,SouthEast,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,4,4,0.0025,0,0,0.005,0.005,0,5,1,309.0361793,3,2.34E-19,1.13E-17,0.000134974,1.70E-13,0.133227136,0.041117106,0,0,NorthEast,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,3,3,0.05125,0,0,0.09,0.115,0,5,2,309.0361793,3,1.29E-18,6.10E-17,0.00012938,1.43E-13,0.938863885,0.260117558,0,0,NorthEast,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,3,3,0,0,0,0,0,0,5,0,309.0361793,3,1.68E-23,9.25E-20,0.000101659,5.91E-14,0.059290412,0.014426325,0,0,SouthEast,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,1,1,0,0,0,0,0,0,5,0,309.0361793,3,5.56E-71,4.23E-46,0.00000483,1.53E-18,0.009563102,0.000800732,0,0,SouthWest,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,1,1,0,0,0,0,0,0,5,0,309.0361793,3,2.06E-29,8.94E-21,0.0000503,5.42E-15,0.116481095,0.036338301,0,0,SouthEast,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,1,1,0,0,0,0,0,0,5,0,309.0361793,3,1.15E-26,3.64E-19,0.0000628,1.25E-14,0.154389598,0.061399746,0,0,SouthEast,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,4,4,0.0025,0,0,0.005,0.005,0,5,1,309.0361793,3,6.96E-31,1.25E-21,0.0000478,4.53E-15,0.106488732,0.028226022,0,0,SouthEast,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,3,3,0,0,0,0,0,0,5,0,309.0361793,3,8.07E-69,1.69E-44,0.00000505,1.15E-18,0.009908482,0.00069583,0,0,SouthEast,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,3,3,0.00125,0,0,0,0.005,0,5,2,309.0361793,3,3.79E-74,7.50E-48,0.00000364,6.61E-19,0.006718283,0.00040868,0,0,SouthWest,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,5,0,337.6080661,6,4.50E-15,2.06E-12,0.000128495,1.43E-13,0.462477239,0.615511476,72.09856234,86.84894697,NorthEast,3,3,0,0,0,1,1,0,2,1,0,0,0,0,0,2,1
2016,4,4,0.27375,0,0,0.865,0.23,0,5,0,589.4206539,9,1.93E-13,1.80E-11,0.000134977,1.72E-13,0.576717125,0.776446207,139.3093762,121.6725979,NorthEast,5,4,1,0,1,1,1,0,2,2,0,0,0,1,0,3,1
2016,2,0,0,0,0,0,0,0,1,0,314.7590362,5,8.52E-18,5.29E-14,0.000106781,7.35E-14,0.203749157,0.095651913,36.04928117,36.04928117,NorthEast,1,4,0,0,0,0,1,0,1,1,1,0,0,0,0,1,2
2016,4,0,0.005,0,0,0.005,0.015,0,1,0,303.8193706,5,1.38E-25,1.12E-19,0.0000763,1.90E-14,0.098747242,0.023296995,72.09856234,0,SouthEast,2,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2016,4,0,0.0025,0,0,0.01,0,0,2,0,303.8193706,5,2.43E-25,1.08E-18,0.0000727,1.54E-14,0.121193495,0.028927889,72.09856234,0,SouthEast,2,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2016,3,3,0.00375,0,0,0.01,0.005,0,2,0,424.3362938,6,4.08E-10,3.89E-10,0.000224059,1.12E-12,0.129582976,0.186134292,36.04928117,103.2600951,NorthEast,3,3,0,0,0,1,0,0,1,1,1,0,0,0,0,2,1
2016,5,0,0.1475,0.02,0,0.335,0.235,0,3,0,1173.127141,12,3.47E-10,3.12E-12,0.000262165,1.94E-12,0.231036359,0.262829269,36.04928117,103.2600951,NorthEast,7,5,2,0,0,1,2,0,1,1,1,0,0,0,1,2,3
2016,4,0,0.191210654,0.004842615,0,0.22,0.54,0,3,0,690.1811362,7,6.12E-11,4.10E-10,0.000209914,8.80E-13,1.693334206,0.63403007,36.04928117,0,NorthEast,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2016,4,4,0.0075,0,0,0.03,0,0,5,0,538.6891028,7,0,0,0.000173346,4.27E-13,0.018417135,0.022275124,36.04928117,143.7392187,NorthEast,4,3,1,0,0,1,2,0,1,2,0,0,0,1,0,3,2
2016,3,3,0.0125,0,0,0.035,0.015,0,5,0,335.7798038,6,0,0,0.000161707,3.29E-13,0.29727037,0.153289712,36.04928117,143.7392187,NorthEast,3,3,1,0,0,1,0,0,1,2,0,0,0,1,0,3,0
2016,4,4,0.00125,0,0,0,0.005,0,4,0,481.1215503,7,0,0,0.000157193,2.88E-13,0.002962614,0.0000696,36.04928117,143.7392187,NorthEast,4,3,1,0,0,1,2,0,1,2,0,0,0,1,0,3,2
2016,3,3,0,0,0,0,0,0,5,0,395.2531122,8,0,0,0.0000328,9.95E-16,0.054173156,0.030661105,10.94887565,161.7545765,SouthWest,3,5,2,0,0,2,0,0,1,3,0,0,0,2,0,5,0
2016,3,3,0,0,0,0,0,0,5,0,368.2640811,7,0,0,0.0000378,1.55E-15,0.044504033,0.020830085,0,150.8846225,SouthWest,4,3,2,0,0,2,0,0,0,3,0,0,0,2,0,0,0
2016,1,1,0,0,0,0,0,0,5,0,395.2531122,8,0,0,0.0000355,1.64E-15,0.048039618,0.026106385,10.94887565,161.7545765,SouthWest,3,5,2,0,0,2,0,0,1,3,0,0,0,2,0,5,0
2016,3,3,0,0,0,0,0,0,5,0,368.2640811,7,0,0,0.0000408,1.84E-15,0.035930005,0.013319813,0,150.8846225,SouthWest,4,3,2,0,0,2,0,0,0,3,0,0,0,2,0,0,0
2016,4,4,0.01125,0,0,0.01,0.035,0,5,0,251.0779708,7,0,0,0.0000203,3.10E-16,0.072432908,0.048719594,0,150.8846225,SouthWest,3,4,2,0,0,2,0,1,0,3,0,0,0,2,0,0,0
2016,4,4,0.015,0,0,0.045,0.015,0,5,0,251.0779708,7,0,0,0.0000257,7.28E-16,0.343792486,0.139086259,0,150.8846225,SouthWest,3,4,2,0,0,2,0,1,0,3,0,0,0,2,0,0,0
2016,3,3,0,0,0,0,0,0,5,0,883.92743,15,0,0,0.0000249,9.91E-16,0.000208947,0.00000041,21.8977513,168.9092631,SouthWest,6,9,5,0,0,2,1,0,2,4,1,0,0,2,1,6,2
2016,3,3,0,0,0,0,0,0,5,0,357.3152055,6,0,0,0.0000194,4.31E-16,0.000181,0.000000593,0,139.9357468,SouthWest,4,2,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0
2016,3,3,0,0,0,0,0,0,1,0,119.3056524,4,0,0,0.001966587,0.0000466,0.008709574,0.0000408,1.589119623,47.24535167,NorthWest,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0
2016,4,0,0,0,0,0,0,0,1,0,179.3923908,3,0,0,0.003321076,1.271578313,0.111287379,0.036540991,0,3.178239246,NorthWest,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,4,0,0,0,0,0,0,0,1,0,179.3923908,3,0,0,0.000298708,0.003152204,0.011272525,0.000547904,0,3.178239246,NorthWest,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,3,3,0,0,0,0,0,0,1,0,59.23701339,3,0,0,0.003676271,1.974503493,0.12509937,0.047793378,3.178239246,56.05877415,NorthWest,1,2,1,0,0,1,0,0,1,1,0,0,0,1,0,2,0
2016,4,4,0,0,0,0,0,0,1,0,59.23701339,3,0,0,0.002786548,0.229426034,0.05824651,0.009436422,3.178239246,56.05877415,NorthWest,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0
2016,4,4,0,0,0,0,0,0,1,0,59.23701339,3,0,0,0.00301218,0.558521218,0.080675738,0.018875797,3.178239246,56.05877415,NorthWest,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0
2016,2,0,0,0,0,0,0,0,1,0,59.23701339,3,0,0,0.003005302,0.559259416,0.080881623,0.018964822,3.178239246,56.05877415,NorthWest,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0
2016,3,3,0.345,0,0.265,0.975,0.14,0.05,5,1,284.0961825,6,0,0,0.012394384,4.596483689,0.464816469,0.132171988,3.178239246,64.87219663,NorthWest,4,2,0,0,0,1,1,0,1,1,0,0,0,0,0,2,1
2016,4,0,0,0,0,0,0,0,1,0,179.3923908,3,0,0,0.000740141,1.58E-09,0.000922135,0.000000275,0,3.178239246,NorthWest,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,3,3,0,0,0,0,0,0,1,0,59.23701339,3,0,0,0.000490779,3.98E-10,0.000537651,0.000000111,3.178239246,56.05877415,NorthWest,1,2,1,0,0,1,0,0,1,1,0,0,0,1,0,2,0
2016,1,1,0,0,0,0,0,0,1,0,119.3056524,4,0,0,0.001131931,0.00000212,0.005101844,0.000019,1.589119623,47.24535167,NorthWest,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0
2016,3,3,0,0,0,0,0,0,1,0,59.23701339,3,0,0,0.001021614,0.00000165,0.004619023,0.0000158,3.178239246,56.05877415,NorthWest,1,2,1,0,0,1,0,0,1,1,0,0,0,1,0,2,0
2016,0,0,0,0,0,0,0,0,3,0,6.356478492,2,0,0,0.000525076,0.00000146,0.004080827,0.0000157,3.178239246,3.178239246,NorthWest,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2016,2,2,0.00375,0,0,0.015,0,0,3,0,42.54738635,3,0,0,0.148744213,0.210643774,2.40141276,0.574552492,18.02464059,24.52274577,NorthEast,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,1,1,0.115,0,0,0.01,0.45,0,4,0,475.6543747,8,0,0,0.159489425,0.18171154,2.585145706,0.598425813,18.02464059,24.52274577,NorthEast,4,4,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,1,1,0.00125,0,0,0,0.005,0,5,0,235.1686148,5,0,0,0.146387787,0.076550961,2.000203684,0.336306731,18.02464059,24.52274577,NorthEast,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,3,3,0.00125,0,0,0,0.005,0,5,0,138.8580006,4,0,0,0.153630626,0.182560709,2.471087553,0.566720943,18.02464059,24.52274577,NorthEast,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,4,0,0.419375,0,0.0075,0.99,0.68,0.0075,4,2,674.999433,12,0,0,0.108974656,0.506973061,1.790233869,0.701010292,18.02464059,136.8996042,NorthEast,6,6,3,0,0,2,1,0,1,4,1,0,0,2,1,6,2
2016,4,0,0.37375,0,0,0.99,0.505,0,4,0,666.0645384,12,0,0,0.126727645,0.261299199,2.269367959,1.061453453,18.02464059,127.9647096,NorthEast,6,6,3,0,0,2,1,0,1,4,1,0,0,2,1,6,2
2016,4,0,0.15875,0,0,0.175,0.46,0,2,0,679.8730119,12,0,0,0.233418707,0.31989615,3.979850032,1.233124134,18.02464059,81.46080777,NorthEast,6,6,3,0,0,1,2,0,1,3,2,0,0,1,2,4,4
2016,4,0,0.30875,0,0,0.465,0.77,0,4,0,674.999433,12,0,0,0.13889782,0.279132374,2.428128652,0.652352106,18.02464059,136.8996042,NorthEast,6,6,3,0,0,2,1,0,1,4,1,0,0,2,1,6,2
2016,3,3,0.04125,0,0,0.015,0.15,0,3,0,235.1686148,5,0,0,0.147555146,0.11023705,2.272258111,0.384781195,18.02464059,24.52274577,NorthEast,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,5,0,0.0325,0,0,0.13,0,0,3,2,497.7081132,8,0,0,0.000697982,1.15E-10,0.008350213,0.003443611,0,141.7324192,NorthWest,4,4,2,0,0,1,1,0,0,3,1,0,0,1,1,0,2
2016,4,0,0,0,0,0,0,0,3,0,497.7081132,8,0,0,0.000681522,1.07E-10,0.00623797,0.002442295,0,141.7324192,NorthWest,4,4,2,0,0,1,1,0,0,3,1,0,0,1,1,0,2
2016,4,4,0.00125,0,0,0.005,0,0,3,0,497.7081132,8,0,0,0.000709692,1.22E-10,0.008166288,0.004120299,0,141.7324192,NorthWest,4,4,2,0,0,1,1,0,0,3,1,0,0,1,1,0,2
2016,4,0,0.00375,0,0,0.015,0,0,3,2,497.7081132,8,0,0,0.000770064,1.63E-10,0.013216385,0.008683988,0,141.7324192,NorthWest,4,4,2,0,0,1,1,0,0,3,1,0,0,1,1,0,2
2016,3,3,0,0,0,0,0,0,3,0,392.7478683,6,0,0,0.000869566,2.46E-10,0.006068142,0.001411987,0,36.77217427,NorthWest,3,3,1,0,0,0,1,0,0,2,1,0,0,0,1,0,2
2016,4,0,0.00125,0,0,0.005,0,0,3,2,392.7478683,6,0,0,0.000972253,3.67E-10,0.014006541,0.003701306,0,36.77217427,NorthWest,3,3,1,0,0,0,1,0,0,2,1,0,0,0,1,0,2
2016,3,3,0,0,0,0,0,0,5,0,452.2565781,6,0,0,0.000850284,2.04E-10,0.000909547,4.89E-08,0.00E+00,36.77217427,NorthWest,4,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1
2016,4,4,0,0,0,0,0,0,4,0,481.245349,6,0,0,0.00000209,2.94E-20,0.009499585,0.001835339,49.53694522,92.33005843,SouthEast,2,4,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,2,2,0,0,0,0,0,0,2,0,564.0141786,7,0,0,0.000002,2.48E-20,0.009215792,0.001744148,49.53694522,92.33005843,SouthEast,3,4,1,0,0,0,1,0,1,2,1,0,0,0,1,2,2
2016,1,1,0,0,0,0,0,0,5,0,481.245349,6,0,0,0.00000222,3.65E-20,0.009935134,0.001995073,49.53694522,92.33005843,SouthEast,2,4,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,0,0,0,0,0,0,0,0,5,0,260.7556722,4,0,0,0.00000243,5.16E-20,0.010356528,0.002251352,143.6571412,18.02464059,SouthEast,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0
2016,1,1,0,0,0,0,0,0,1,0,530.7822942,6,0,0,0.00000212,2.75E-20,0.003919108,0.001701119,0,92.33005843,SouthEast,2,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2016,3,3,0,0,0,0,0,0,5,0,431.7084037,5,0,0,0.0000021,3.08E-20,0.000690492,0.000117982,0,92.33005843,SouthEast,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2016,3,3,0,0,0,0,0,0,4,0,456.4768763,6,0,0,0.00000246,5.48E-20,0.000765114,0.000153273,24.76847261,92.33005843,SouthEast,2,4,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,3,3,0,0,0,0,0,0,5,0,651.861381,8,0,0,0.00000229,4.15E-20,0.001367577,0.00037878,49.53694522,92.33005843,SouthEast,3,5,2,0,0,0,1,0,1,2,1,0,0,0,1,2,2
2016,1,1,0.00125,0,0,0,0.005,0,3,0,456.4768763,6,0,0,0.00000259,6.56E-20,0.003870773,0.001165119,24.76847261,92.33005843,SouthEast,2,4,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,1,1,0,0,0,0,0,0,5,0,555.5507668,7,0,0,0.00000163,1.04E-20,0.019458342,0.009290647,24.76847261,92.33005843,SouthEast,2,5,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,3,3,0.00125,0,0,0.005,0,0,3,0,456.4768763,6,0,0,0.00000171,1.25E-20,0.075731932,0.020989054,24.76847261,92.33005843,SouthEast,2,4,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,3,3,0,0,0,0,0,0,3,0,431.7084037,5,0,0,0.00000157,9.07E-21,0.000000169,9.25E-16,0.00E+00,92.33005843,SouthEast,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2016,1,1,0,0,0,0,0,0,3,0,431.7084037,5,0,0,0.00000165,1.08E-20,0.00000018,1.07E-15,0.00E+00,92.33005843,SouthEast,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2016,1,1,0,0,0,0,0,0,3,0,456.4768763,6,0,0,0.0000017,1.20E-20,0.000000188,1.16E-15,2.48E+01,92.33005843,SouthEast,2,4,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,3,3,0,0,0,0,0,0,5,0,431.7084037,5,0,0,0.00000134,4.87E-21,0.000000143,6.12E-16,0.00E+00,92.33005843,SouthEast,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2016,3,3,0,0,0,0,0,0,5,0,456.4768763,6,0,0,0.00000137,5.19E-21,0.000000146,6.45E-16,2.48E+01,92.33005843,SouthEast,2,4,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,3,3,0,0,0,0,0,0,5,0,431.7084037,5,0,0,0.00000135,4.95E-21,0.000000144,6.23E-16,0.00E+00,92.33005843,SouthEast,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2016,4,0,0.00125,0,0,0,0.005,0,2,0,748.1719953,9,0,0,0.00000123,4.26E-21,0.000000137,5.78E-16,2.48E+01,92.33005843,SouthEast,4,5,2,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,0,0,0,0,0,0,0,0,1,0,92.33005842,2,0,0,0.00000102,1.72E-21,9.85E-08,2.82E-16,0.00E+00,92.33005843,SouthEast,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2016,3,3,0,0,0,0,0,0,2,0,431.7084037,5,0,0,0.00000156,9.98E-21,0.000000187,1.08E-15,0.00E+00,92.33005843,SouthEast,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2016,3,3,0,0,0,0,0,0,2,0,456.4768763,6,0,0,0.00000171,1.39E-20,0.000000211,1.38E-15,2.48E+01,92.33005843,SouthEast,2,4,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,1,1,0,0,0,0,0,0,1,0,456.4768763,6,0,0,0.00000177,1.59E-20,0.000000222,1.53E-15,2.48E+01,92.33005843,SouthEast,2,4,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0
2016,0,0,0,0,0,0,0,0,5,0,191.4039489,3,0,0,0.0000412,1.92E-15,0.0000168,1.16E-11,0.00E+00,92.33005843,SouthEast,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2016,3,3,0,0,0,0,0,0,3,0,539.245706,7,0,0,0.0000398,1.69E-15,0.0000161,1.06E-11,2.48E+01,92.33005843,SouthEast,3,4,1,0,0,0,1,0,1,2,1,0,0,0,1,2,2
2016,0,0,0,0,0,0,0,0,5,0,191.4039489,3,0,0,0.00000395,3.23E-19,0.000000631,1.54E-14,0.00E+00,92.33005843,SouthWest,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2016,1,1,0,0,0,0,0,0,3,0,246.5960372,2,0,0,0.000000014,8.07E-28,0.012996593,0.001537722,0,0,SouthWest,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,4,4,0,0,0,0,0,0,2,0,418.7790143,3,0,0,1.74E-08,1.81E-27,0.018750994,0.003052995,0,0,SouthWest,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,4,4,0,0,0,0,0,0,5,0,377.7641421,2,0,0,0.000000023,4.76E-27,0.020607801,0.004773869,0,0,SouthWest,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,4,0,0.00375,0,0,0.015,0,0,2,0,56.51550517,2,0,0,3.14E-08,1.52E-26,0.056738227,0.01084342,0,0,SouthWest,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,4,4,0,0,0,0,0,0,2,0,377.7641421,2,0,0,2.87E-08,1.07E-26,0.002005527,0.000669301,0,0,SouthWest,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,2,0,0.00125,0,0,0.005,0,0,2,0,240.3905823,2,0,0,3.67E-08,2.60E-26,0.008387029,0.002568493,0,0,SouthWest,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016,1,1,0.00125,0,0,0.005,0,0,5,0,377.7641421,2,0,0,4.16E-08,4.20E-26,0.005993893,0.001425331,0,0,SouthWest,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,1,1,0,0,0,0,0,0,5,0,377.7641421,2,0,0,0.000000024,5.58E-27,3.86E-10,8.01E-21,0.00E+00,0,SouthWest,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,3,3,0,0,0,0,0,0,2,0,209.7526146,5,0,0,0.270052122,0.840042022,4.955002692,1.724046312,0,56.7210002,NorthEast,1,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2016,4,0,0.12125,0,0,0.19,0.295,0,1,2,641.0552781,10,0,0,0.221664991,0.712782268,4.303123006,1.630248913,0,115.6575811,NorthEast,5,5,3,0,0,1,2,0,0,2,3,0,0,1,2,0,5
2016,1,1,0.00625,0,0,0,0.025,0,2,0,476.2294619,7,0,0,0.160617033,1.118933514,3.093449793,0.880547281,0,95.48047338,NorthWest,2,5,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1
2016,3,3,0.246875,0,0.0175,0.63,0.34,0,3,2,431.6321747,9,0,0,0.161451034,4.736190488,3.875538098,1.496584764,0,136.3293001,NorthWest,3,6,1,0,0,1,1,0,0,3,3,0,0,1,0,0,4
2016,3,3,0.01375,0,0,0.05,0.005,0,5,2,451.4425093,8,0,0,0.181225154,0.507117331,4.769623217,1.424632127,0,136.3293001,NorthWest,3,5,2,0,0,1,1,0,0,3,2,0,0,1,1,0,3
2016,4,0,0.2975,0,0,0.665,0.525,0,1,2,787.4269496,13,0,0,0.123498749,0.085354475,3.016667829,1.432496401,0,136.3293001,NorthWest,5,8,4,0,0,1,2,0,0,3,3,0,0,1,2,0,5
2016,4,0,0.25625,0,0,0.665,0.36,0,1,2,514.1615801,8,0,0,0,0,4.778677408,3.763130795,0,115.6575811,NorthWest,4,4,2,0,0,1,1,0,0,2,2,0,0,1,1,0,3
2016,4,4,0,0,0,0,0,0,3,0,286.7769497,6,0,0,0,0,0.00851097,0.016423055,0,115.6575811,NorthWest,2,4,1,0,0,1,0,0,0,2,2,0,0,1,0,0,2
2016,4,0,0.23375,0,0,0.75,0.185,0,3,2,897.3006688,12,0,0,0,0,2.144909936,3.667419411,0,115.6575811,NorthWest,5,7,4,0,0,1,2,0,0,2,4,0,0,1,2,0,6
2016,3,3,0.00125,0,0,0,0.005,0,3,0,237.6009767,6,0,0,0,0,0.001368091,0.001759828,53.76865112,12.71295698,NorthWest,2,4,0,0,1,0,0,0,0,2,2,0,0,0,0,2,2
2016,3,3,0,0,0,0,0,0,5,0,346.2081419,8,0,0,0,0,0.003366012,0.01827362,0,175.0887733,NorthWest,2,6,1,0,0,1,0,0,0,4,2,0,0,1,0,0,2
2016,4,0,0.02625,0,0,0.085,0.02,0,3,2,674.6468216,11,0,0,0,0,0.048384628,0.124073367,0,136.3293001,NorthWest,5,6,3,0,0,1,2,0,0,3,3,0,0,1,2,0,5
2017,1,1,0,0,0,0,0,0,3,0,1089.645227,12,5.01E-54,5.66E-39,0.000000567,0.00111698,0.000203805,0.00001,0,218.2869207,SouthWest,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,3,3,0,0,0,0,0,0,3,0,1089.645227,12,4.34E-58,2.40E-41,0.000000383,0.000685515,0.000130205,0.00000634,0,218.2869207,SouthWest,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,4,4,0,0,0,0,0,0,3,0,1089.645227,12,3.02E-53,1.61E-38,0.000000614,0.001183922,0.000219867,0.0000107,0,218.2869207,SouthWest,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,4,4,0,0,0,0,0,0,3,0,1089.645227,12,4.02E-54,5.00E-39,0.000000538,0.000982066,0.000199652,0.00000926,0,218.2869207,SouthWest,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,2,2,0,0,0,0,0,0,3,0,1089.645227,12,2.24E-57,6.15E-41,0.000000512,0.001448618,0.000147814,0.00000991,0,218.2869207,SouthWest,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,0,0,0,0,0,0,0,0,2,0,1089.645227,12,2.46E-58,1.73E-41,0.000000347,0.000521039,0.000124668,0.00000538,0,218.2869207,SouthWest,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,1,1,0,0,0,0,0,0,3,0,1089.645227,12,5.95E-53,2.38E-38,0.000000692,0.001526818,0.000231483,0.0000125,0,218.2869207,SouthEast,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,1,1,0,0,0,0,0,0,2,0,1089.645227,12,4.10E-55,1.34E-39,0.000000402,0.00045348,0.000170423,0.00000556,0,218.2869207,SouthWest,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,4,4,0,0,0,0,0,0,3,0,1089.645227,12,8.78E-58,3.60E-41,0.000000419,0.000853644,0.000136128,0.00000722,0,218.2869207,SouthWest,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,4,4,0,0,0,0,0,0,4,0,1089.645227,12,2.94E-57,7.19E-41,0.000000547,0.00172089,0.000151793,0.000011,0,218.2869207,SouthWest,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
2017,1,1,0.000625,0,0.0025,0,0,0,2,0,1089.645227,12,3.79E-10,2.09E-13,0.00000147,0.086954176,0.008936272,0.006438039,0,218.2869207,SouthEast,5,7,4,0,0,1,3,0,0,2,2,0,0,1,2,0,5
